state,date,confirmed_cases,confirmed_cases_norm,confirmed_deaths,confirmed_deaths_norm
AL,2020-07-12,9586.0,12263.0,102.0,173.0
AL,2020-07-13,10759.0,13781.0,109.0,187.0
AL,2020-07-14,11236.0,14445.0,112.0,195.0
AL,2020-07-15,11936.0,15533.0,129.0,246.0
AL,2020-07-16,12045.0,15583.0,151.0,275.0
AL,2020-07-17,12433.0,16046.0,158.0,287.0
AL,2020-07-18,12823.0,17031.0,155.0,250.0
AL,2020-07-19,13379.0,18096.0,167.0,294.0
AL,2020-07-20,12952.0,17843.0,161.0,279.0
AL,2020-07-21,13068.0,18198.0,161.0,274.0
AL,2020-07-22,12316.0,17475.0,132.0,218.0
AL,2020-07-23,12400.0,17422.0,142.0,271.0
AL,2020-07-24,12557.0,17888.0,157.0,304.0
AL,2020-07-25,12643.0,17802.0,163.0,323.0
AL,2020-07-26,12007.0,17003.0,160.0,286.0
AL,2020-07-27,12215.0,17336.0,174.0,319.0
AL,2020-07-28,12020.0,16945.0,189.0,374.0
AL,2020-07-29,12098.0,17168.0,178.0,352.0
AL,2020-07-30,12058.0,17272.0,164.0,296.0
AL,2020-07-31,11979.0,16889.0,159.0,278.0
AL,2020-08-01,11471.0,15582.0,136.0,221.0
AL,2020-08-02,12111.0,15945.0,140.0,238.0
AL,2020-08-03,11510.0,14904.0,148.0,249.0
AL,2020-08-04,11246.0,14448.0,134.0,202.0
AL,2020-08-05,10759.0,13429.0,165.0,234.0
AL,2020-08-06,10671.0,13610.0,150.0,200.0
AL,2020-08-07,10380.0,13419.0,138.0,172.0
AL,2020-08-08,10629.0,14792.0,143.0,177.0
AL,2020-08-09,9555.0,13700.0,141.0,173.0
AL,2020-08-10,10008.0,14396.0,131.0,155.0
AL,2020-08-11,9889.0,14628.0,153.0,196.0
AL,2020-08-12,10028.0,15009.0,170.0,246.0
AL,2020-08-13,8896.0,13340.0,175.0,254.0
AL,2020-08-14,7932.0,12023.0,167.0,251.0
AL,2020-08-15,7201.0,10566.0,151.0,250.0
AL,2020-08-16,7072.0,10416.0,134.0,220.0
AL,2020-08-17,6201.0,9322.0,123.0,191.0
AL,2020-08-18,6701.0,9925.0,122.0,214.0
AL,2020-08-19,6930.0,10419.0,86.0,148.0
AL,2020-08-20,7477.0,11292.0,62.0,106.0
AL,2020-08-21,7761.0,11806.0,84.0,165.0
AL,2020-08-22,8116.0,12782.0,102.0,207.0
AL,2020-08-23,7883.0,12610.0,114.0,227.0
AL,2020-08-24,7818.0,12623.0,114.0,236.0
AL,2020-08-25,6953.0,11223.0,95.0,187.0
AL,2020-08-26,7775.0,11686.0,92.0,192.0
AL,2020-08-27,8208.0,11521.0,89.0,192.0
AL,2020-08-28,8304.0,11375.0,85.0,181.0
AL,2020-08-29,8667.0,11140.0,90.0,181.0
AL,2020-08-30,9346.0,11867.0,117.0,254.0
AL,2020-08-31,9459.0,11693.0,123.0,260.0
AL,2020-09-01,10455.0,12905.0,133.0,255.0
AL,2020-09-02,9044.0,11343.0,143.0,270.0
AL,2020-09-03,8336.0,10993.0,149.0,275.0
AL,2020-09-04,8184.0,10885.0,130.0,208.0
AL,2020-09-05,7494.0,10080.0,127.0,215.0
AL,2020-09-06,6759.0,9108.0,92.0,131.0
AL,2020-09-07,6746.0,9190.0,85.0,117.0
AL,2020-09-08,5721.0,7727.0,69.0,100.0
AL,2020-09-09,5771.0,7865.0,51.0,67.0
AL,2020-09-10,5821.0,7973.0,47.0,74.0
AL,2020-09-11,5913.0,7918.0,56.0,98.0
AL,2020-09-12,5734.0,7768.0,60.0,81.0
AL,2020-09-13,6252.0,8762.0,66.0,97.0
AL,2020-09-14,6171.0,8640.0,66.0,97.0
AL,2020-09-15,6398.0,9075.0,69.0,98.0
AL,2020-09-16,6655.0,9225.0,100.0,162.0
AL,2020-09-17,6362.0,8692.0,231.0,383.0
AL,2020-09-18,6316.0,8931.0,225.0,389.0
AL,2020-09-19,6661.0,9383.0,224.0,388.0
AL,2020-09-20,6412.0,8843.0,220.0,369.0
AL,2020-09-21,6464.0,8910.0,219.0,369.0
AL,2020-09-22,6583.0,9221.0,218.0,370.0
AL,2020-09-23,6199.0,8805.0,204.0,336.0
AL,2020-09-24,6474.0,9328.0,96.0,126.0
AL,2020-09-25,7809.0,10030.0,105.0,142.0
AL,2020-09-26,7471.0,9746.0,63.0,65.0
AL,2020-09-27,7387.0,9621.0,64.0,60.0
AL,2020-09-28,7279.0,9429.0,64.0,61.0
AL,2020-09-29,7148.0,8947.0,62.0,58.0
AL,2020-09-30,7725.0,9340.0,60.0,60.0
AL,2020-10-01,7875.0,9056.0,52.0,79.0
AL,2020-10-02,6464.0,8119.0,42.0,73.0
AL,2020-10-03,7163.0,9347.0,59.0,101.0
AL,2020-10-04,7216.0,9428.0,57.0,113.0
AL,2020-10-05,7113.0,9278.0,57.0,113.0
AL,2020-10-06,7126.0,9435.0,58.0,113.0
AL,2020-10-07,6901.0,9753.0,63.0,113.0
AL,2020-10-08,6313.0,9550.0,61.0,81.0
AL,2020-10-09,6956.0,11417.0,89.0,103.0
AL,2020-10-10,6495.0,10671.0,103.0,131.0
AL,2020-10-11,6517.0,10855.0,106.0,134.0
AL,2020-10-12,6697.0,11181.0,106.0,134.0
AL,2020-10-13,7038.0,11866.0,106.0,134.0
AL,2020-10-14,6911.0,11593.0,85.0,101.0
AL,2020-10-15,7535.0,12388.0,105.0,152.0
AL,2020-10-16,7162.0,11078.0,119.0,216.0
AL,2020-10-17,7260.0,11210.0,133.0,256.0
AL,2020-10-18,7439.0,11366.0,124.0,238.0
AL,2020-10-19,7588.0,11578.0,124.0,238.0
AL,2020-10-20,7564.0,11412.0,124.0,239.0
AL,2020-10-21,7814.0,11591.0,140.0,273.0
AL,2020-10-22,7985.0,11877.0,122.0,255.0
AL,2020-10-23,10592.0,13259.0,87.0,171.0
AL,2020-10-24,11410.0,14256.0,73.0,136.0
AL,2020-10-25,11694.0,14591.0,78.0,141.0
AL,2020-10-26,11721.0,14637.0,78.0,141.0
AL,2020-10-27,11860.0,14917.0,77.0,140.0
AL,2020-10-28,12057.0,15203.0,87.0,169.0
AL,2020-10-29,12170.0,15137.0,83.0,128.0
AL,2020-10-30,9676.0,13591.0,71.0,99.0
AL,2020-10-31,9365.0,13269.0,73.0,96.0
AL,2020-11-01,9782.0,13845.0,101.0,158.0
AL,2020-11-02,9735.0,13659.0,107.0,160.0
AL,2020-11-03,9754.0,13660.0,107.0,160.0
AL,2020-11-04,10237.0,14517.0,95.0,136.0
AL,2020-11-05,10152.0,14398.0,95.0,147.0
AL,2020-11-06,10415.0,14991.0,112.0,175.0
AL,2020-11-07,10199.0,14327.0,117.0,177.0
AL,2020-11-08,9905.0,13660.0,115.0,151.0
AL,2020-11-09,10207.0,14055.0,111.0,152.0
AL,2020-11-10,10831.0,14623.0,111.0,152.0
AL,2020-11-11,9058.0,12043.0,133.0,167.0
AL,2020-11-12,9710.0,12999.0,195.0,235.0
AL,2020-11-13,10109.0,13046.0,187.0,210.0
AL,2020-11-14,11486.0,15005.0,182.0,214.0
AL,2020-11-15,12325.0,16216.0,164.0,177.0
AL,2020-11-16,13157.0,17256.0,164.0,175.0
AL,2020-11-17,12709.0,16462.0,165.0,175.0
AL,2020-11-18,14286.0,18298.0,181.0,293.0
AL,2020-11-19,14849.0,18661.0,146.0,246.0
AL,2020-11-20,15273.0,19687.0,206.0,394.0
AL,2020-11-21,14756.0,18664.0,220.0,405.0
AL,2020-11-22,14865.0,19172.0,211.0,407.0
AL,2020-11-23,14684.0,19182.0,209.0,406.0
AL,2020-11-24,14848.0,19317.0,210.0,406.0
AL,2020-11-25,16017.0,21278.0,171.0,257.0
AL,2020-11-26,15832.0,21308.0,185.0,301.0
AL,2020-11-27,16047.0,21298.0,153.0,202.0
AL,2020-11-28,14501.0,19368.0,121.0,169.0
AL,2020-11-29,14285.0,18450.0,115.0,155.0
AL,2020-11-30,14723.0,18502.0,120.0,166.0
AL,2020-12-01,15444.0,19683.0,119.0,169.0
AL,2020-12-02,16035.0,20477.0,166.0,207.0
AL,2020-12-03,17510.0,22203.0,179.0,376.0
AL,2020-12-04,18402.0,23555.0,204.0,398.0
AL,2020-12-05,21325.0,27011.0,259.0,535.0
AL,2020-12-06,22596.0,28359.0,305.0,593.0
AL,2020-12-07,22648.0,28398.0,312.0,594.0
AL,2020-12-08,22705.0,27953.0,314.0,596.0
AL,2020-12-09,23765.0,29593.0,304.0,600.0
AL,2020-12-10,23359.0,28751.0,274.0,431.0
AL,2020-12-11,24563.0,30658.0,258.0,402.0
AL,2020-12-12,24576.0,30514.0,255.0,375.0
AL,2020-12-13,25252.0,33364.0,225.0,371.0
AL,2020-12-14,25754.0,34038.0,213.0,357.0
AL,2020-12-15,25666.0,34009.0,210.0,350.0
AL,2020-12-16,24868.0,32688.0,182.0,316.0
AL,2020-12-17,25453.0,33480.0,213.0,356.0
AL,2020-12-18,25413.0,33177.0,220.0,422.0
AL,2020-12-19,26908.0,35395.0,210.0,381.0
AL,2020-12-20,27063.0,33963.0,287.0,433.0
AL,2020-12-21,26821.0,33613.0,287.0,433.0
AL,2020-12-22,26937.0,34110.0,287.0,433.0
AL,2020-12-23,28278.0,35815.0,328.0,493.0
AL,2020-12-24,28929.0,36533.0,389.0,560.0
AL,2020-12-25,28466.0,35423.0,422.0,536.0
AL,2020-12-26,26743.0,33202.0,384.0,472.0
AL,2020-12-27,23554.0,29563.0,296.0,368.0
AL,2020-12-28,23176.0,29075.0,302.0,374.0
AL,2020-12-29,23065.0,28718.0,323.0,379.0
AL,2020-12-30,21993.0,27383.0,285.0,322.0
AL,2020-12-31,22251.0,28232.0,187.0,171.0
AL,2021-01-01,22425.0,29289.0,151.0,175.0
AL,2021-01-02,23321.0,30538.0,192.0,199.0
AL,2021-01-03,26000.0,33274.0,187.0,198.0
AL,2021-01-04,26306.0,33784.0,182.0,194.0
AL,2021-01-05,26198.0,33636.0,166.0,189.0
AL,2021-01-06,27789.0,35615.0,149.0,178.0
AL,2021-01-07,27364.0,35296.0,220.0,354.0
AL,2021-01-08,28004.0,35937.0,253.0,504.0
AL,2021-01-09,28540.0,37419.0,319.0,655.0
AL,2021-01-10,29692.0,39677.0,427.0,846.0
AL,2021-01-11,29966.0,39883.0,461.0,932.0
AL,2021-01-12,29905.0,40009.0,469.0,953.0
AL,2021-01-13,28255.0,37683.0,687.0,1255.0
AL,2021-01-14,26811.0,35514.0,766.0,1441.0
AL,2021-01-15,25353.0,33257.0,865.0,1616.0
AL,2021-01-16,23241.0,29986.0,839.0,1543.0
AL,2021-01-17,21531.0,27593.0,820.0,1442.0
AL,2021-01-18,20698.0,26767.0,786.0,1351.0
AL,2021-01-19,20028.0,25973.0,774.0,1325.0
AL,2021-01-20,18695.0,24091.0,553.0,1012.0
AL,2021-01-21,18660.0,24672.0,523.0,821.0
AL,2021-01-22,17953.0,23827.0,434.0,569.0
AL,2021-01-23,18559.0,25013.0,456.0,581.0
AL,2021-01-24,18761.0,25233.0,538.0,804.0
AL,2021-01-25,18572.0,24923.0,540.0,805.0
AL,2021-01-26,18981.0,25866.0,541.0,805.0
AL,2021-01-27,19366.0,26911.0,770.0,1138.0
AL,2021-01-28,19431.0,26868.0,889.0,1373.0
AL,2021-01-29,20198.0,28069.0,961.0,1488.0
AL,2021-01-30,19495.0,26809.0,1080.0,1661.0
AL,2021-01-31,16140.0,22376.0,909.0,1348.0
AL,2021-02-01,18469.0,25942.0,1028.0,1489.0
AL,2021-02-02,17851.0,24844.0,1026.0,1489.0
AL,2021-02-03,17029.0,23748.0,998.0,1389.0
AL,2021-02-04,15970.0,21691.0,1031.0,1419.0
AL,2021-02-05,15089.0,20637.0,1025.0,1391.0
AR,2020-02-15,0.0,0.0,0.0,0.0
AR,2020-02-16,0.0,0.0,0.0,0.0
AR,2020-02-17,0.0,0.0,0.0,0.0
AR,2020-02-18,0.0,0.0,0.0,0.0
AR,2020-02-19,0.0,0.0,0.0,0.0
AR,2020-02-20,0.0,0.0,0.0,0.0
AR,2020-02-21,0.0,0.0,0.0,0.0
AR,2020-02-22,0.0,0.0,0.0,0.0
AR,2020-02-23,0.0,0.0,0.0,0.0
AR,2020-02-24,0.0,0.0,0.0,0.0
AR,2020-02-25,0.0,0.0,0.0,0.0
AR,2020-02-26,0.0,0.0,0.0,0.0
AR,2020-02-27,0.0,0.0,0.0,0.0
AR,2020-02-28,0.0,0.0,0.0,0.0
AR,2020-02-29,0.0,0.0,0.0,0.0
AR,2020-03-01,0.0,0.0,0.0,0.0
AR,2020-03-02,0.0,0.0,0.0,0.0
AR,2020-03-03,0.0,0.0,0.0,0.0
AR,2020-03-04,0.0,0.0,0.0,0.0
AR,2020-03-05,0.0,0.0,0.0,0.0
AR,2020-03-06,0.0,0.0,0.0,0.0
AR,2020-03-07,0.0,0.0,0.0,0.0
AR,2020-03-08,0.0,0.0,0.0,0.0
AR,2020-03-09,0.0,0.0,0.0,0.0
AR,2020-03-10,0.0,0.0,0.0,0.0
AR,2020-03-11,0.0,0.0,0.0,0.0
AR,2020-03-12,0.0,0.0,0.0,0.0
AR,2020-03-13,0.0,0.0,0.0,0.0
AR,2020-03-14,0.0,0.0,0.0,0.0
AR,2020-03-15,3.0,4.0,0.0,0.0
AR,2020-03-16,3.0,4.0,0.0,0.0
AR,2020-03-17,3.0,4.0,0.0,0.0
AR,2020-03-18,3.0,4.0,0.0,0.0
AR,2020-03-19,4.0,4.0,0.0,0.0
AR,2020-03-20,4.0,4.0,0.0,0.0
AR,2020-03-21,4.0,4.0,0.0,0.0
AR,2020-03-22,1.0,0.0,0.0,0.0
AR,2020-03-23,41.0,123.0,0.0,0.0
AR,2020-03-24,186.0,459.0,0.0,0.0
AR,2020-03-25,203.0,510.0,1.0,4.0
AR,2020-03-26,256.0,614.0,1.0,4.0
AR,2020-03-27,307.0,730.0,1.0,4.0
AR,2020-03-28,342.0,807.0,1.0,4.0
AR,2020-03-29,373.0,890.0,1.0,4.0
AR,2020-03-30,351.0,799.0,1.0,4.0
AR,2020-03-31,235.0,552.0,5.0,11.0
AR,2020-04-01,283.0,634.0,4.0,7.0
AR,2020-04-02,280.0,618.0,5.0,11.0
AR,2020-04-03,289.0,632.0,5.0,11.0
AR,2020-04-04,311.0,637.0,5.0,11.0
AR,2020-04-05,313.0,645.0,5.0,11.0
AR,2020-04-06,385.0,858.0,5.0,11.0
AR,2020-04-07,384.0,860.0,1.0,4.0
AR,2020-04-08,413.0,972.0,1.0,4.0
AR,2020-04-09,416.0,998.0,0.0,0.0
AR,2020-04-10,506.0,1300.0,15.0,33.0
AR,2020-04-11,493.0,1295.0,15.0,33.0
AR,2020-04-12,519.0,1308.0,19.0,46.0
AR,2020-04-13,475.0,1182.0,21.0,53.0
AR,2020-04-14,566.0,1544.0,23.0,55.0
AR,2020-04-15,551.0,1450.0,26.0,68.0
AR,2020-04-16,565.0,1426.0,27.0,70.0
AR,2020-04-17,470.0,1158.0,16.0,42.0
AR,2020-04-18,502.0,1487.0,16.0,42.0
AR,2020-04-19,493.0,1550.0,13.0,30.0
AR,2020-04-20,480.0,1525.0,12.0,31.0
AR,2020-04-21,554.0,2258.0,12.0,33.0
AR,2020-04-22,492.0,2126.0,10.0,21.0
AR,2020-04-23,660.0,3533.0,9.0,19.0
AR,2020-04-24,896.0,5045.0,8.0,16.0
AR,2020-04-25,976.0,5406.0,10.0,17.0
AR,2020-04-26,1007.0,5448.0,10.0,17.0
AR,2020-04-27,1050.0,5576.0,12.0,26.0
AR,2020-04-28,938.0,4727.0,10.0,22.0
AR,2020-04-29,962.0,4839.0,15.0,31.0
AR,2020-04-30,784.0,3455.0,15.0,31.0
AR,2020-05-01,641.0,2484.0,16.0,41.0
AR,2020-05-02,536.0,1848.0,17.0,47.0
AR,2020-05-03,485.0,1678.0,24.0,83.0
AR,2020-05-04,478.0,1675.0,25.0,87.0
AR,2020-05-05,449.0,1588.0,29.0,93.0
AR,2020-05-06,455.0,1605.0,26.0,92.0
AR,2020-05-07,501.0,1916.0,30.0,105.0
AR,2020-05-08,431.0,1443.0,26.0,90.0
AR,2020-05-09,429.0,1436.0,24.0,91.0
AR,2020-05-10,399.0,1398.0,16.0,54.0
AR,2020-05-11,622.0,2259.0,15.0,42.0
AR,2020-05-12,597.0,2133.0,14.0,47.0
AR,2020-05-13,665.0,2308.0,12.0,39.0
AR,2020-05-14,630.0,2060.0,10.0,29.0
AR,2020-05-15,687.0,2158.0,11.0,37.0
AR,2020-05-16,731.0,2276.0,10.0,31.0
AR,2020-05-17,854.0,2500.0,10.0,31.0
AR,2020-05-18,742.0,1748.0,7.0,20.0
AR,2020-05-19,771.0,1847.0,6.0,10.0
AR,2020-05-20,766.0,1838.0,7.0,12.0
AR,2020-05-21,774.0,1837.0,10.0,15.0
AR,2020-05-22,1076.0,2865.0,12.0,17.0
AR,2020-05-23,1144.0,2972.0,15.0,24.0
AR,2020-05-24,1180.0,3143.0,17.0,29.0
AR,2020-05-25,1145.0,3074.0,18.0,31.0
AR,2020-05-26,1187.0,3089.0,17.0,33.0
AR,2020-05-27,1213.0,3133.0,17.0,34.0
AR,2020-05-28,1226.0,3135.0,13.0,31.0
AR,2020-05-29,1032.0,2172.0,15.0,35.0
AR,2020-05-30,1116.0,2389.0,19.0,36.0
AR,2020-05-31,1190.0,2429.0,18.0,33.0
AR,2020-06-01,1293.0,2703.0,17.0,30.0
AR,2020-06-02,1384.0,2840.0,16.0,28.0
AR,2020-06-03,1609.0,3249.0,17.0,32.0
AR,2020-06-04,1722.0,3477.0,22.0,53.0
AR,2020-06-05,1854.0,3625.0,26.0,69.0
AR,2020-06-06,1823.0,3521.0,20.0,70.0
AR,2020-06-07,2020.0,4433.0,21.0,71.0
AR,2020-06-08,2097.0,4641.0,21.0,71.0
AR,2020-06-09,2186.0,4878.0,22.0,72.0
AR,2020-06-10,2171.0,5202.0,25.0,66.0
AR,2020-06-11,2272.0,5526.0,23.0,47.0
AR,2020-06-12,2321.0,5577.0,20.0,48.0
AR,2020-06-13,2840.0,8170.0,24.0,51.0
AR,2020-06-14,2937.0,9498.0,23.0,49.0
AR,2020-06-15,2999.0,10233.0,25.0,58.0
AR,2020-06-16,3133.0,10391.0,27.0,65.0
AR,2020-06-17,3009.0,9752.0,27.0,82.0
AR,2020-06-18,3125.0,10010.0,32.0,101.0
AR,2020-06-19,2979.0,9986.0,37.0,92.0
AR,2020-06-20,2851.0,8268.0,38.0,104.0
AR,2020-06-21,2808.0,6714.0,47.0,123.0
AR,2020-06-22,2829.0,6111.0,46.0,119.0
AR,2020-06-23,2926.0,6512.0,45.0,123.0
AR,2020-06-24,3200.0,7456.0,49.0,123.0
AR,2020-06-25,3429.0,7822.0,43.0,104.0
AR,2020-06-26,3634.0,8159.0,32.0,82.0
AR,2020-06-27,3943.0,8366.0,35.0,88.0
AR,2020-06-28,3995.0,8146.0,35.0,79.0
AR,2020-06-29,4116.0,8362.0,39.0,85.0
AR,2020-06-30,4027.0,8181.0,38.0,74.0
AR,2020-07-01,4061.0,7627.0,33.0,76.0
AR,2020-07-02,3847.0,8159.0,37.0,93.0
AR,2020-07-03,4211.0,9059.0,39.0,93.0
AR,2020-07-04,3798.0,8567.0,32.0,74.0
AR,2020-07-05,3745.0,8934.0,27.0,77.0
AR,2020-07-06,3801.0,9014.0,23.0,70.0
AR,2020-07-07,3762.0,8743.0,27.0,92.0
AR,2020-07-08,3542.0,8503.0,31.0,102.0
AR,2020-07-09,3810.0,8166.0,28.0,91.0
AR,2020-07-10,3779.0,8243.0,30.0,96.0
AR,2020-07-11,3998.0,8790.0,32.0,99.0
AR,2020-07-12,4494.0,9869.0,33.0,102.0
AR,2020-07-13,4387.0,9811.0,34.0,108.0
AR,2020-07-14,4530.0,10090.0,31.0,91.0
AR,2020-07-15,5093.0,11666.0,30.0,78.0
AR,2020-07-16,4947.0,11054.0,30.0,79.0
AR,2020-07-17,4977.0,11440.0,32.0,101.0
AR,2020-07-18,4826.0,11104.0,40.0,155.0
AR,2020-07-19,4594.0,10285.0,38.0,155.0
AR,2020-07-20,4731.0,10580.0,36.0,132.0
AR,2020-07-21,4854.0,11212.0,40.0,135.0
AR,2020-07-22,4757.0,10760.0,43.0,156.0
AR,2020-07-23,4732.0,11039.0,45.0,178.0
AR,2020-07-24,4878.0,11057.0,45.0,155.0
AR,2020-07-25,5188.0,12158.0,41.0,116.0
AR,2020-07-26,5190.0,12635.0,42.0,116.0
AR,2020-07-27,5198.0,12790.0,44.0,137.0
AR,2020-07-28,5276.0,12944.0,45.0,142.0
AR,2020-07-29,5219.0,13103.0,54.0,154.0
AR,2020-07-30,5443.0,14970.0,54.0,131.0
AR,2020-07-31,5203.0,14565.0,56.0,187.0
AR,2020-08-01,5106.0,14099.0,59.0,188.0
AR,2020-08-02,5018.0,13756.0,59.0,186.0
AR,2020-08-03,5009.0,13810.0,63.0,192.0
AR,2020-08-04,5008.0,13957.0,67.0,209.0
AR,2020-08-05,5062.0,13853.0,62.0,211.0
AR,2020-08-06,5184.0,14054.0,74.0,277.0
AR,2020-08-07,5120.0,14074.0,73.0,257.0
AR,2020-08-08,5297.0,14686.0,68.0,237.0
AR,2020-08-09,5421.0,15270.0,77.0,253.0
AR,2020-08-10,5355.0,15059.0,80.0,265.0
AR,2020-08-11,5249.0,14864.0,80.0,278.0
AR,2020-08-12,4871.0,14198.0,76.0,304.0
AR,2020-08-13,4688.0,12779.0,64.0,238.0
AR,2020-08-14,4655.0,12517.0,67.0,221.0
AR,2020-08-15,4303.0,12651.0,66.0,243.0
AR,2020-08-16,4211.0,12893.0,65.0,291.0
AR,2020-08-17,4323.0,13920.0,55.0,256.0
AR,2020-08-18,4098.0,13258.0,48.0,226.0
AR,2020-08-19,4102.0,13372.0,53.0,183.0
AR,2020-08-20,4135.0,13352.0,59.0,199.0
AR,2020-08-21,4041.0,13271.0,59.0,232.0
AR,2020-08-22,4290.0,13152.0,76.0,337.0
AR,2020-08-23,4136.0,12265.0,74.0,298.0
AR,2020-08-24,3854.0,10876.0,88.0,350.0
AR,2020-08-25,3765.0,10603.0,93.0,373.0
AR,2020-08-26,3852.0,10639.0,92.0,376.0
AR,2020-08-27,3799.0,10508.0,101.0,409.0
AR,2020-08-28,3948.0,11070.0,98.0,388.0
AR,2020-08-29,3921.0,11296.0,93.0,319.0
AR,2020-08-30,4091.0,11403.0,98.0,306.0
AR,2020-08-31,4188.0,11950.0,97.0,278.0
AR,2020-09-01,4252.0,12044.0,101.0,266.0
AR,2020-09-02,4046.0,11381.0,103.0,265.0
AR,2020-09-03,3927.0,10715.0,109.0,272.0
AR,2020-09-04,4113.0,10777.0,122.0,285.0
AR,2020-09-05,4177.0,10303.0,117.0,275.0
AR,2020-09-06,3999.0,9759.0,110.0,281.0
AR,2020-09-07,4198.0,9793.0,110.0,326.0
AR,2020-09-08,4180.0,9752.0,111.0,344.0
AR,2020-09-09,4212.0,9964.0,103.0,306.0
AR,2020-09-10,4093.0,9957.0,87.0,277.0
AR,2020-09-11,3635.0,8756.0,79.0,274.0
AR,2020-09-12,3679.0,8655.0,80.0,255.0
AR,2020-09-13,4690.0,10763.0,87.0,287.0
AR,2020-09-14,4428.0,9901.0,87.0,286.0
AR,2020-09-15,4499.0,10190.0,84.0,273.0
AR,2020-09-16,5090.0,11426.0,233.0,641.0
AR,2020-09-17,5512.0,12562.0,229.0,632.0
AR,2020-09-18,5989.0,13941.0,226.0,626.0
AR,2020-09-19,5837.0,13954.0,220.0,614.0
AR,2020-09-20,5345.0,13064.0,212.0,571.0
AR,2020-09-21,5454.0,13634.0,200.0,513.0
AR,2020-09-22,5679.0,14335.0,205.0,518.0
AR,2020-09-23,5487.0,13598.0,59.0,169.0
AR,2020-09-24,5578.0,13577.0,72.0,217.0
AR,2020-09-25,5595.0,13586.0,80.0,210.0
AR,2020-09-26,5719.0,13816.0,93.0,256.0
AR,2020-09-27,5387.0,13438.0,104.0,297.0
AR,2020-09-28,5438.0,13307.0,127.0,406.0
AR,2020-09-29,5471.0,12848.0,132.0,472.0
AR,2020-09-30,5474.0,13317.0,141.0,473.0
AR,2020-10-01,5447.0,13433.0,140.0,476.0
AR,2020-10-02,5580.0,13723.0,138.0,485.0
AR,2020-10-03,5550.0,13876.0,125.0,441.0
AR,2020-10-04,5654.0,13959.0,122.0,422.0
AR,2020-10-05,5542.0,14066.0,117.0,379.0
AR,2020-10-06,5316.0,13651.0,118.0,335.0
AR,2020-10-07,5342.0,13681.0,119.0,365.0
AR,2020-10-08,5164.0,13464.0,113.0,319.0
AR,2020-10-09,5393.0,14300.0,119.0,368.0
AR,2020-10-10,5685.0,15038.0,139.0,421.0
AR,2020-10-11,5740.0,15083.0,145.0,423.0
AR,2020-10-12,5853.0,15348.0,144.0,391.0
AR,2020-10-13,6038.0,15877.0,139.0,370.0
AR,2020-10-14,5987.0,15665.0,142.0,379.0
AR,2020-10-15,6268.0,16179.0,152.0,411.0
AR,2020-10-16,6372.0,16278.0,142.0,336.0
AR,2020-10-17,6142.0,15408.0,135.0,295.0
AR,2020-10-18,6145.0,15845.0,132.0,283.0
AR,2020-10-19,6203.0,15827.0,135.0,276.0
AR,2020-10-20,6104.0,15736.0,128.0,270.0
AR,2020-10-21,6288.0,16485.0,117.0,251.0
AR,2020-10-22,6379.0,17114.0,117.0,281.0
AR,2020-10-23,6122.0,16927.0,127.0,324.0
AR,2020-10-24,6436.0,17772.0,117.0,314.0
AR,2020-10-25,6810.0,18437.0,113.0,324.0
AR,2020-10-26,6855.0,18966.0,108.0,322.0
AR,2020-10-27,6915.0,19051.0,119.0,329.0
AR,2020-10-28,7101.0,19192.0,129.0,316.0
AR,2020-10-29,6948.0,18939.0,124.0,300.0
AR,2020-10-30,6889.0,18243.0,122.0,287.0
AR,2020-10-31,6766.0,17888.0,118.0,269.0
AR,2020-11-01,6832.0,18233.0,128.0,284.0
AR,2020-11-02,7494.0,19821.0,146.0,342.0
AR,2020-11-03,7444.0,19897.0,152.0,388.0
AR,2020-11-04,7200.0,19367.0,146.0,410.0
AR,2020-11-05,7663.0,19999.0,151.0,383.0
AR,2020-11-06,8134.0,21244.0,143.0,363.0
AR,2020-11-07,8760.0,22793.0,156.0,386.0
AR,2020-11-08,8994.0,22648.0,143.0,379.0
AR,2020-11-09,8581.0,21221.0,127.0,328.0
AR,2020-11-10,8913.0,21584.0,123.0,289.0
AR,2020-11-11,9607.0,23565.0,109.0,259.0
AR,2020-11-12,10041.0,24354.0,100.0,275.0
AR,2020-11-13,10232.0,24443.0,107.0,317.0
AR,2020-11-14,10661.0,25700.0,92.0,287.0
AR,2020-11-15,10987.0,26707.0,91.0,275.0
AR,2020-11-16,10876.0,26462.0,98.0,315.0
AR,2020-11-17,11290.0,27845.0,117.0,361.0
AR,2020-11-18,11306.0,27912.0,133.0,366.0
AR,2020-11-19,10989.0,27770.0,149.0,370.0
AR,2020-11-20,11479.0,29827.0,153.0,353.0
AR,2020-11-21,11332.0,29347.0,173.0,399.0
AR,2020-11-22,11158.0,29182.0,178.0,423.0
AR,2020-11-23,11721.0,30713.0,174.0,380.0
AR,2020-11-24,11663.0,30562.0,162.0,353.0
AR,2020-11-25,12185.0,32058.0,160.0,384.0
AR,2020-11-26,12638.0,33471.0,150.0,419.0
AR,2020-11-27,12587.0,33140.0,139.0,392.0
AR,2020-11-28,11471.0,30272.0,115.0,335.0
AR,2020-11-29,11009.0,29810.0,112.0,318.0
AR,2020-11-30,10818.0,28843.0,113.0,320.0
AR,2020-12-01,11033.0,29612.0,115.0,347.0
AR,2020-12-02,10928.0,29284.0,107.0,325.0
AR,2020-12-03,11146.0,29630.0,97.0,262.0
