FIPS,life_expectancy,mortality_risk_0-5,mortality_risk_5-25,mortality_risk_25-45,mortality_risk_45-65,mortality_risk_65-85
13263,74.41,1.08,1.4,4.66,17.02,59.24
13265,75.44,1.07,1.33,4.2,16.65,54.17
13267,74.93,0.91,1.26,3.68,17.1,59.84
13269,74.58,1.03,1.37,4.33,17.7,57.99
13271,76.02,0.93,1.2,3.71,16.04,53.96
13273,73.99,1.3,1.51,4.59,18.22,58.58
13275,75.52,1.0,1.15,3.98,16.35,56.02
13277,75.36,0.96,1.11,3.79,16.8,57.9
13279,74.15,0.93,1.27,4.26,18.09,62.1
13281,78.24,0.81,0.99,3.24,12.85,48.18
13283,75.09,1.0,1.26,4.13,16.3,57.81
13285,75.14,0.91,1.12,3.96,17.36,57.71
13287,74.14,1.06,1.44,4.35,17.51,61.74
13289,74.66,1.0,1.33,4.4,17.0,59.29
13291,78.44,0.77,1.02,3.19,12.26,48.55
13293,73.71,0.95,1.15,4.45,19.11,62.74
13295,74.85,0.81,1.07,3.72,17.29,61.37
13297,76.6,0.77,1.07,3.21,14.79,55.76
13299,74.22,1.04,1.21,4.27,18.61,59.57
13301,74.26,1.23,1.43,4.53,18.01,58.37
13303,75.1,1.0,1.24,4.19,17.26,56.48
13305,74.93,0.93,1.14,3.75,16.77,60.83
13307,77.87,0.9,1.09,3.32,13.06,48.03
13309,76.49,0.84,1.1,3.47,15.13,54.5
13311,78.14,0.77,0.96,3.19,12.69,49.43
13313,77.06,0.66,0.83,2.91,14.46,55.4
13315,75.03,0.99,1.25,3.94,17.3,57.94
13317,74.85,1.03,1.3,4.2,17.07,58.5
13319,74.74,1.0,1.37,4.22,17.45,58.25
13321,76.49,0.88,1.08,3.57,14.73,54.46
15001,80.15,0.58,0.9,2.94,10.85,42.06
15003,81.37,0.56,0.56,2.1,9.87,40.45
15005,80.99,0.5,0.75,2.5,10.15,40.65
15007,81.07,0.53,0.72,2.42,9.95,40.52
15009,80.99,0.5,0.75,2.5,10.15,40.65
16001,80.75,0.53,0.65,1.9,9.08,45.95
16003,80.6,0.54,0.76,2.39,9.76,43.64
16005,77.86,0.67,0.84,2.97,12.52,53.47
16007,78.65,0.62,0.91,2.73,11.62,50.54
16009,76.77,0.8,1.12,3.38,13.95,55.45
16011,78.65,0.66,1.01,3.0,11.28,49.74
16013,82.99,0.48,0.67,1.92,7.22,36.27
16015,81.05,0.53,0.7,2.31,9.49,41.88
16017,79.37,0.63,0.93,2.6,10.4,48.7
16019,79.0,0.59,0.88,2.49,10.47,51.71
16021,78.19,0.69,1.04,3.02,11.92,51.54
16023,78.74,0.63,0.89,2.67,11.97,49.51
16025,80.89,0.58,0.8,2.27,9.77,40.98
16027,79.05,0.68,0.89,2.49,11.26,49.23
16029,78.79,0.68,0.96,2.87,11.3,49.57
16031,78.78,0.68,1.02,2.81,11.41,48.97
16033,78.28,0.64,0.87,2.93,12.42,50.68
16035,78.63,0.67,1.02,2.9,11.47,49.87
16037,80.4,0.57,0.78,2.59,10.38,42.89
16039,78.46,0.66,0.82,2.47,12.51,51.47
16041,80.28,0.54,0.73,2.3,10.01,45.6
16043,80.08,0.53,0.75,2.29,10.13,47.02
16045,78.47,0.63,0.87,2.67,12.19,50.97
16047,78.13,0.74,1.09,2.96,12.02,51.18
16049,79.57,0.61,0.94,2.68,10.87,45.92
16051,80.18,0.56,0.81,2.34,9.89,45.8
16053,78.26,0.77,1.03,2.9,12.07,50.74
16055,79.51,0.55,0.75,2.32,10.5,49.48
16057,81.01,0.51,0.52,1.98,9.21,44.64
16059,79.39,0.6,0.92,2.64,10.83,47.44
16061,78.63,0.71,1.03,2.88,12.35,48.39
16063,78.4,0.73,1.04,2.98,12.14,48.97
16065,81.09,0.45,0.45,1.88,8.5,46.14
16067,78.61,0.71,1.05,3.03,11.71,48.76
16069,78.23,0.75,0.9,2.9,11.99,51.43
16071,80.21,0.52,0.77,2.38,10.23,45.1
16073,78.7,0.72,0.95,2.8,12.29,48.86
16075,78.51,0.68,0.85,2.71,11.52,51.43
16077,78.37,0.67,1.02,2.89,11.7,51.11
16079,75.9,0.76,1.14,3.69,15.41,57.54
16081,82.11,0.47,0.66,1.99,8.45,39.12
16083,78.04,0.73,0.98,2.86,12.14,52.37
16085,81.84,0.48,0.65,2.06,8.54,40.19
16087,78.71,0.64,0.92,2.73,11.84,49.64
17001,78.7,0.59,0.75,2.41,12.11,51.34
17003,74.15,0.99,1.35,4.36,18.54,59.82
17005,78.87,0.6,0.78,2.6,12.02,49.86
17007,79.75,0.49,0.69,2.08,10.07,49.96
17009,79.09,0.53,0.74,2.5,11.42,50.29
17011,79.49,0.56,0.82,2.37,10.95,48.2
17013,78.93,0.57,0.86,2.58,11.43,50.16
17015,79.06,0.55,0.77,2.48,11.51,49.99
17017,77.23,0.63,0.91,2.93,13.81,55.51
17019,80.25,0.58,0.43,2.08,10.46,46.74
17021,77.92,0.67,0.88,2.86,13.09,52.11
17023,77.36,0.63,0.93,2.96,13.93,54.21
17025,77.51,0.67,0.92,2.95,13.42,53.52
17027,79.62,0.52,0.83,2.39,10.95,47.66
17029,78.42,0.6,0.54,2.59,12.52,52.38
17031,78.67,0.76,0.79,2.94,12.54,47.76
17033,77.78,0.64,0.91,2.78,12.89,53.51
17035,78.8,0.57,0.73,2.53,11.61,51.26
17039,78.05,0.61,0.89,2.71,12.32,53.44
17037,79.89,0.53,0.48,2.05,10.24,49.58
17041,78.85,0.56,0.78,2.47,11.57,51.15
17043,81.87,0.42,0.48,1.34,7.74,44.51
17045,77.33,0.61,0.87,2.87,13.91,55.03
17047,77.46,0.82,1.06,3.39,13.45,51.19
17049,79.01,0.54,0.78,2.34,11.33,51.19
17051,78.76,0.55,0.84,2.51,11.96,50.54
17053,77.37,0.65,0.93,2.9,13.43,55.39
17055,75.28,0.8,1.18,3.75,16.56,59.66
17057,77.84,0.56,0.86,2.8,13.11,53.62
17059,75.16,0.78,1.13,3.66,16.46,60.91
17061,77.58,0.62,0.87,2.9,13.35,54.13
17063,78.53,0.57,0.81,2.51,11.66,52.74
17065,77.7,0.69,0.95,2.99,13.19,52.96
17067,79.81,0.52,0.76,2.38,10.77,47.35
17069,75.21,0.77,1.1,3.62,16.2,61.15
17071,78.65,0.52,0.76,2.53,12.34,51.45
17073,79.4,0.48,0.75,2.26,10.96,50.0
17075,77.56,0.68,0.93,3.06,13.29,53.32
17077,78.35,0.67,0.55,2.86,12.63,51.36
17079,79.11,0.6,0.8,2.57,11.57,49.47
17081,77.21,0.68,0.94,3.1,14.01,54.3
17083,78.17,0.57,0.78,2.68,12.32,53.64
17085,80.86,0.44,0.71,2.09,9.23,44.57
17087,78.09,0.65,0.88,2.87,12.74,51.8
17089,80.92,0.52,0.61,1.78,8.93,45.76
17091,77.03,0.8,0.95,3.06,13.91,55.23
17093,81.17,0.44,0.6,1.74,8.68,45.41
17095,77.75,0.6,0.78,2.78,12.98,54.49
17099,77.9,0.58,0.89,2.79,12.93,53.3
17097,81.04,0.45,0.55,1.63,8.72,46.34
17101,76.09,0.73,1.05,3.54,15.3,57.21
17103,78.23,0.57,0.84,2.8,12.67,51.78
17105,77.98,0.67,0.89,2.84,12.94,52.43
17107,78.52,0.57,0.75,2.67,12.43,51.17
17115,77.7,0.78,0.85,2.79,13.06,53.36
17117,78.02,0.6,0.9,2.84,12.62,52.89
17119,77.16,0.68,0.85,3.01,13.82,55.61
17121,76.66,0.68,1.02,3.28,14.83,55.36
17123,78.04,0.62,0.9,2.81,12.11,53.24
17125,77.27,0.67,0.98,3.05,13.7,54.12
17127,75.88,0.68,1.06,3.51,16.04,58.0
17109,79.6,0.51,0.5,2.1,10.86,49.82
17111,80.15,0.42,0.69,1.68,9.29,50.37
17113,80.09,0.58,0.45,1.88,10.08,48.6
17129,78.66,0.58,0.82,2.55,11.6,51.81
17131,79.51,0.48,0.74,2.33,11.03,48.61
17133,80.48,0.46,0.71,2.07,9.29,46.83
17135,77.84,0.61,0.88,2.95,13.16,52.38
17137,78.36,0.59,0.73,2.66,12.65,51.63
17139,78.19,0.57,0.78,2.52,11.76,54.85
17141,79.64,0.51,0.82,2.2,10.47,48.9
17143,78.22,0.74,0.76,2.64,12.67,51.93
17145,77.53,0.62,0.94,2.94,13.31,54.89
17147,79.4,0.53,0.72,2.39,10.63,49.54
17149,78.53,0.61,0.83,2.7,12.37,50.9
17151,77.98,0.66,0.91,2.96,12.08,53.15
17153,74.72,0.98,1.35,3.97,17.43,59.38
17155,79.78,0.52,0.77,2.41,10.9,46.91
17157,77.68,0.64,0.95,2.93,13.57,52.81
17159,78.09,0.61,0.88,2.86,12.71,52.63
17161,78.76,0.6,0.67,2.4,12.02,51.08
17163,76.67,0.82,1.1,3.52,14.66,53.79
17165,74.9,0.81,1.08,3.66,17.38,61.52
17167,78.33,0.71,0.83,2.6,12.32,51.62
17169,78.82,0.53,0.79,2.56,12.14,49.98
17171,78.78,0.55,0.78,2.56,11.98,50.56
17173,79.85,0.54,0.77,2.43,10.29,47.18
17175,78.31,0.63,0.84,2.81,11.97,52.15
17177,79.68,0.56,0.74,2.26,10.82,48.19
17179,78.69,0.57,0.74,2.28,11.41,53.02
17181,76.4,0.74,1.08,3.4,14.53,57.61
17183,76.19,0.78,0.94,3.21,15.47,57.42
17185,78.37,0.57,0.79,2.61,12.48,51.84
17187,78.39,0.51,0.74,2.51,12.34,53.0
17189,79.07,0.6,0.86,2.65,11.65,48.77
17191,77.79,0.7,0.92,3.11,13.07,52.14
17193,76.88,0.7,0.94,3.02,14.38,55.97
17195,78.92,0.56,0.87,2.62,11.49,50.16
17197,79.94,0.51,0.7,1.87,9.95,49.44
17199,76.94,0.69,0.97,3.06,13.94,56.28
17201,77.95,0.69,0.88,2.88,12.84,52.27
17203,80.3,0.47,0.65,2.0,9.56,47.74
18001,79.72,0.66,0.74,2.25,10.68,47.53
18003,78.31,0.73,0.82,2.54,12.1,52.28
18005,77.8,0.63,0.83,2.61,12.71,55.2
18007,78.41,0.59,0.85,2.65,12.47,51.61
18009,76.81,0.7,0.94,3.08,14.44,56.44
18011,78.87,0.52,0.74,2.18,10.53,54.19
18013,79.4,0.49,0.7,2.43,10.31,50.56
18015,79.8,0.49,0.75,2.25,10.37,48.54
18017,77.62,0.69,0.9,2.85,13.21,53.78
18019,76.3,0.66,0.82,3.11,15.22,59.07
18021,76.66,0.7,0.93,3.04,14.6,57.19
18023,77.88,0.6,0.79,2.74,12.9,53.89
18025,76.1,0.7,0.99,3.47,15.48,58.11
18027,77.17,0.7,0.93,3.0,13.42,55.42
18033,77.83,0.63,0.88,2.65,12.49,54.65
18029,78.37,0.54,0.79,2.42,12.07,53.87
18031,78.07,0.62,0.88,2.75,12.6,52.57
18035,76.98,0.74,0.63,3.14,14.25,56.1
18037,78.93,0.58,0.82,2.35,10.98,51.97
18039,78.78,0.68,0.81,2.36,11.73,50.71
18041,75.84,0.74,1.03,3.49,15.39,58.86
18043,77.17,0.58,0.8,2.78,13.52,57.33
18045,77.25,0.63,0.93,2.88,13.25,56.47
18047,78.95,0.56,0.8,2.48,11.65,50.39
18049,76.9,0.74,0.96,3.11,13.92,55.6
18051,78.06,0.59,0.8,2.59,12.59,53.88
18053,76.47,0.8,0.79,3.26,14.86,57.24
18055,76.76,0.74,1.02,3.22,14.4,55.31
18057,81.78,0.4,0.57,1.3,7.35,45.63
18059,78.99,0.54,0.74,2.2,10.73,52.85
18061,78.08,0.58,0.89,2.78,12.34,53.19
18063,79.97,0.45,0.62,1.84,9.38,50.98
18065,76.93,0.66,0.92,3.35,13.71,55.97
18067,77.2,0.64,0.87,2.89,13.67,56.09
18069,78.18,0.59,0.8,2.63,12.38,53.58
18071,76.41,0.71,0.89,2.96,14.77,58.78
18073,78.01,0.62,0.89,2.76,12.53,53.5
18075,77.25,0.67,0.98,2.92,13.56,55.01
18077,76.18,0.65,0.89,2.95,14.87,60.41
18079,75.53,0.76,1.1,3.53,15.97,59.57
18081,78.57,0.54,0.67,2.16,11.61,54.27
18083,76.17,0.67,0.9,3.26,15.33,58.69
18085,78.52,0.69,0.86,2.52,11.73,51.78
18087,79.74,0.58,0.77,2.25,10.16,48.55
18091,76.93,0.74,1.02,3.17,13.96,55.41
18089,76.57,0.86,1.12,3.67,14.5,54.14
18093,76.44,0.7,1.06,3.24,14.52,57.78
18095,76.76,0.74,0.93,3.13,14.12,56.47
18097,76.2,0.92,0.92,3.32,15.5,56.24
18099,79.06,0.53,0.81,2.41,11.42,50.32
18101,77.33,0.64,0.91,3.04,13.17,55.57
18103,77.83,0.6,0.81,2.69,13.3,53.68
18105,80.21,0.51,0.38,2.14,10.51,47.09
18107,77.94,0.62,0.83,2.81,12.41,53.75
18109,77.38,0.63,0.87,2.68,12.57,57.51
18111,77.2,0.66,0.99,3.06,13.46,55.44
18113,77.73,0.68,0.88,2.74,12.62,54.75
18115,78.27,0.54,0.79,2.65,12.44,52.95
18117,76.68,0.65,1.0,3.09,14.4,57.2
18119,76.29,0.73,0.98,3.25,14.26,59.56
18121,78.02,0.67,0.87,2.83,12.77,52.34
18123,77.72,0.65,0.9,2.97,13.31,52.96
18125,77.64,0.63,0.91,2.87,13.35,53.76
18127,78.72,0.56,0.75,2.4,11.1,53.18
18129,78.93,0.56,0.78,2.44,11.13,51.54
18131,77.21,0.71,1.01,3.06,13.82,54.28
18133,78.36,0.55,0.67,2.58,12.04,53.11
18135,77.81,0.63,0.87,2.75,12.95,53.71
18137,77.86,0.6,0.88,2.69,12.54,54.56
18139,77.65,0.6,0.82,2.72,13.48,54.13
18141,77.98,0.76,0.75,2.75,12.72,52.69
18143,73.42,0.89,1.3,4.24,19.46,65.11
18145,77.75,0.66,0.91,2.73,12.79,53.88
18147,78.99,0.56,0.77,2.43,11.75,50.19
18149,74.66,0.86,1.28,4.03,17.25,60.89
18151,78.85,0.57,0.8,2.5,11.37,51.31
18153,75.8,0.69,0.99,3.44,15.7,59.54
18155,76.5,0.71,1.01,3.25,14.07,58.01
18157,79.14,0.55,0.41,2.14,11.27,52.01
18159,78.7,0.55,0.76,2.53,11.55,51.98
18161,77.7,0.63,0.91,2.85,12.54,54.96
18163,77.18,0.75,0.71,3.0,14.17,54.79
18165,75.83,0.66,1.03,3.21,15.05,60.78
18167,76.45,0.76,0.77,3.1,14.95,57.67
18169,77.87,0.69,1.0,2.99,12.6,52.5
18171,78.58,0.56,0.8,2.59,11.93,52.02
18173,79.27,0.46,0.71,2.08,10.53,52.39
18175,75.89,0.67,1.13,3.33,16.26,58.21
18177,76.54,0.78,0.89,3.21,14.63,57.13
18179,79.52,0.53,0.81,2.31,10.58,49.3
18181,78.25,0.62,0.87,2.72,12.23,52.23
18183,79.02,0.55,0.82,2.39,11.18,50.88
19001,79.44,0.51,0.78,2.38,11.45,48.24
19003,78.96,0.57,0.79,2.68,12.39,48.57
19005,79.9,0.48,0.75,2.28,9.8,48.85
19007,78.33,0.59,0.87,2.76,12.94,50.41
19009,80.54,0.49,0.68,2.2,10.28,44.72
19011,81.15,0.4,0.58,1.92,9.6,44.09
19013,79.42,0.54,0.51,2.25,11.12,49.81
19015,78.98,0.53,0.68,2.44,11.04,51.7
19017,82.14,0.35,0.47,1.69,8.19,41.78
19019,79.24,0.51,0.72,2.24,11.29,50.47
19021,80.88,0.44,0.63,2.06,9.57,44.32
19023,80.23,0.44,0.66,2.16,10.31,46.64
19025,79.85,0.48,0.77,2.3,10.31,47.66
19027,80.36,0.45,0.7,2.14,10.24,46.25
19029,78.84,0.55,0.79,2.62,11.76,49.97
19031,81.38,0.42,0.63,1.95,9.09,42.67
19033,79.23,0.51,0.71,2.44,11.46,49.4
19035,80.13,0.45,0.7,2.24,10.32,46.67
19037,80.71,0.43,0.64,2.05,9.67,45.39
19039,78.57,0.58,0.88,2.64,12.3,50.9
19041,80.29,0.46,0.64,2.12,10.17,46.67
19043,80.5,0.45,0.77,2.22,9.39,45.87
19045,78.7,0.54,0.77,2.44,11.9,51.78
19047,80.33,0.49,0.7,2.16,10.09,46.12
19049,81.49,0.38,0.59,1.66,8.76,43.93
19051,79.84,0.49,0.77,2.26,10.53,47.79
19053,78.29,0.59,0.87,2.76,12.51,52.08
19055,81.1,0.43,0.6,1.88,9.31,44.3
19057,79.15,0.56,0.75,2.45,11.32,49.74
19059,81.27,0.44,0.63,2.02,8.95,43.05
19061,80.03,0.46,0.58,1.93,9.97,49.61
19063,79.65,0.52,0.71,2.32,10.85,48.02
19065,79.9,0.49,0.7,2.29,10.44,47.7
19067,79.72,0.46,0.71,2.32,10.89,47.76
19069,80.28,0.46,0.64,2.2,9.99,46.72
19071,78.84,0.54,0.82,2.59,11.67,50.62
19073,80.03,0.48,0.72,2.33,10.85,45.92
19075,81.32,0.4,0.6,1.91,8.85,43.92
19077,80.07,0.46,0.69,2.2,10.22,47.57
19079,80.42,0.45,0.66,2.19,9.92,45.99
19081,80.81,0.44,0.64,2.09,9.85,44.63
19083,79.74,0.47,0.68,2.23,11.31,47.49
19085,78.08,0.55,0.88,2.71,12.27,53.5
19087,79.55,0.51,0.7,2.27,11.01,48.91
19089,80.32,0.44,0.65,2.1,10.33,46.34
19091,80.4,0.45,0.69,2.15,10.13,45.76
19093,79.51,0.55,0.76,2.5,10.83,48.36
19095,80.81,0.45,0.64,2.02,9.41,45.34
19097,79.38,0.53,0.83,2.48,11.24,48.5
19099,79.82,0.48,0.69,2.25,10.81,47.69
19101,80.44,0.45,0.7,2.07,9.9,46.02
19103,82.08,0.43,0.35,1.51,8.22,42.28
19105,80.75,0.41,0.65,2.03,9.9,44.92
19107,80.46,0.48,0.74,2.29,10.2,44.6
19109,81.38,0.43,0.62,2.01,8.92,42.86
19111,77.52,0.64,0.89,2.96,13.49,54.02
19113,80.39,0.52,0.58,1.9,9.87,46.99
19115,79.3,0.51,0.73,2.36,11.48,48.94
19117,79.19,0.53,0.76,2.46,11.29,49.19
19119,81.05,0.4,0.63,1.93,9.36,44.36
19121,79.7,0.47,0.71,2.2,10.44,49.26
19123,80.12,0.47,0.65,2.12,10.72,46.58
19125,79.22,0.49,0.67,2.38,11.53,49.7
19127,77.37,0.53,0.89,2.53,13.33,57.52
19129,77.93,0.57,0.89,2.93,12.58,52.86
19131,81.45,0.43,0.61,1.94,9.08,42.34
19133,77.8,0.61,0.99,3.07,13.45,51.93
19135,77.84,0.6,0.92,2.95,13.13,52.91
19137,78.21,0.62,0.83,2.71,12.56,52.81
19139,78.96,0.52,0.72,2.32,11.25,51.94
19141,80.26,0.48,0.7,2.18,10.15,46.46
19143,80.29,0.45,0.67,2.23,10.15,46.29
19145,78.76,0.58,0.8,2.53,11.6,51.04
19147,79.52,0.5,0.71,2.4,11.34,47.96
19149,80.64,0.48,0.69,2.14,9.56,45.47
19151,79.89,0.48,0.73,2.38,11.17,45.84
19153,78.97,0.63,0.68,2.24,11.8,50.49
19155,77.86,0.65,0.81,2.8,12.94,53.33
19157,79.83,0.47,0.64,2.26,10.4,48.66
19159,79.62,0.54,0.75,2.46,10.59,48.37
19161,79.82,0.51,0.77,2.3,10.91,46.9
19163,79.34,0.54,0.64,2.16,11.15,50.23
19165,80.92,0.47,0.68,2.13,9.41,43.82
19167,82.86,0.39,0.47,1.53,7.55,38.63
19169,82.12,0.39,0.34,1.56,8.08,42.53
19171,79.58,0.49,0.79,2.52,10.68,48.56
19173,79.72,0.53,0.72,2.37,10.76,47.02
19175,78.67,0.53,0.82,2.55,11.83,51.28
19177,78.65,0.58,0.81,2.69,11.98,50.92
19179,77.67,0.59,0.81,2.7,13.43,54.24
19181,80.02,0.46,0.62,1.93,9.88,49.78
19183,80.51,0.48,0.68,2.03,9.91,45.98
19185,78.39,0.61,0.88,2.77,12.42,51.18
19187,77.74,0.63,0.85,2.95,12.83,53.93
19189,80.68,0.47,0.68,2.22,10.04,44.18
19191,82.62,0.35,0.47,1.7,7.65,39.54
19193,78.35,0.71,0.77,2.37,12.15,52.69
19195,79.74,0.48,0.68,2.34,11.06,47.71
19197,80.32,0.49,0.68,2.28,10.27,45.45
20001,76.57,0.78,1.09,3.39,14.66,55.25
20003,78.79,0.64,0.94,2.85,12.34,47.84
20005,77.69,0.63,0.82,2.91,13.23,53.44
20007,77.63,0.69,1.01,3.09,12.98,53.07
20009,78.66,0.67,0.87,2.7,11.81,50.16
20011,77.03,0.73,1.03,3.26,14.03,53.5
20013,77.76,0.74,1.01,3.13,12.88,51.95
20015,77.99,0.67,0.92,2.7,12.27,53.52
20017,78.17,0.64,1.0,3.07,12.78,50.44
20019,77.08,0.83,1.06,3.33,13.54,53.91
20021,75.16,0.77,1.19,3.77,16.32,60.45
20023,80.26,0.59,0.93,2.56,10.61,42.63
20025,78.44,0.73,1.0,2.9,12.32,49.52
20027,79.88,0.56,0.77,2.49,10.57,45.96
20029,78.52,0.62,0.83,2.76,12.41,50.18
20031,77.88,0.66,0.95,2.92,12.51,53.14
20033,76.9,0.78,1.02,3.29,14.03,54.46
20035,76.47,0.79,1.07,3.42,14.51,56.41
20037,76.81,0.68,0.88,3.15,14.56,55.77
20039,79.27,0.58,0.85,2.72,11.68,46.96
20041,78.64,0.61,0.88,2.64,11.99,50.54
20043,79.01,0.51,0.76,2.46,11.63,50.26
20045,80.53,0.49,0.41,2.01,9.63,47.2
20047,77.96,0.73,0.98,3.13,12.6,51.61
20049,77.27,0.76,1.03,3.29,13.61,53.05
20051,79.65,0.55,0.67,2.34,10.86,47.93
20053,78.88,0.58,0.86,2.68,11.55,49.91
20055,79.19,0.66,0.87,2.55,11.43,48.1
20057,78.5,0.75,0.91,2.67,11.4,51.15
20059,77.88,0.65,0.93,2.83,12.61,53.58
20061,76.82,1.0,1.24,3.09,14.41,53.05
20063,79.63,0.61,0.81,2.58,10.99,46.81
20065,79.68,0.62,0.85,2.59,10.84,45.76
20067,78.29,0.66,0.9,2.79,11.46,52.57
20069,79.35,0.63,0.82,2.59,10.99,48.11
20071,78.2,0.65,0.86,2.9,12.51,51.46
20073,76.82,0.77,1.08,3.37,14.26,54.41
20075,77.63,0.75,0.98,3.05,13.37,52.41
20077,77.05,0.8,1.08,3.38,13.94,53.58
20079,79.17,0.6,0.76,2.55,11.2,49.22
20081,79.19,0.67,0.85,2.65,11.31,48.01
20083,80.05,0.6,0.75,2.55,10.71,44.31
20085,78.7,0.6,0.89,2.67,12.01,49.66
20087,78.92,0.58,0.94,2.5,11.35,50.51
20089,79.99,0.51,0.73,2.42,10.69,46.01
20091,81.7,0.44,0.57,1.49,7.84,44.56
20093,77.66,0.75,1.04,3.16,13.41,51.65
20095,78.63,0.63,0.92,2.74,11.71,50.4
20097,79.29,0.67,0.85,2.69,11.6,46.49
20099,76.27,0.78,1.08,3.55,15.48,55.5
20101,78.22,0.69,0.94,2.9,12.72,51.34
20103,78.92,0.52,0.71,2.06,11.52,52.28
20105,79.2,0.57,0.86,2.65,11.51,48.8
20107,77.57,0.73,1.02,3.28,12.98,52.51
20109,78.67,0.63,0.93,2.82,12.17,48.84
20111,78.91,0.6,0.7,2.6,11.76,49.95
20115,79.35,0.62,0.81,2.6,11.23,47.55
20117,80.23,0.47,0.71,2.18,9.72,46.98
20113,79.26,0.61,0.77,2.45,11.06,49.48
20119,79.24,0.65,0.85,2.63,11.59,47.1
20121,78.97,0.58,0.87,2.46,11.44,49.93
20123,79.12,0.53,0.79,2.48,11.9,49.07
20125,76.26,0.84,1.16,3.62,14.96,55.51
20127,79.85,0.56,0.84,2.46,10.97,45.44
20129,77.79,0.71,1.05,3.07,12.48,52.37
20131,80.23,0.52,0.76,2.25,10.07,46.04
20133,77.32,0.72,1.05,3.13,13.61,53.51
20135,79.38,0.62,0.87,2.74,11.32,46.97
20137,79.46,0.56,0.84,2.58,11.31,47.32
20139,77.67,0.66,0.98,2.89,12.81,54.02
20141,79.24,0.6,0.85,2.64,11.82,47.09
20143,78.15,0.59,0.85,2.69,12.28,53.17
20145,78.82,0.67,0.95,2.8,12.21,47.58
20147,78.37,0.62,0.88,2.82,12.12,50.95
20149,79.64,0.52,0.74,2.33,10.61,48.69
20151,78.39,0.69,0.95,2.92,12.63,49.69
20153,80.14,0.58,0.81,2.51,10.54,44.41
20155,78.4,0.69,0.85,2.71,12.6,50.53
20157,79.53,0.52,0.8,2.55,10.93,47.56
20159,77.43,0.68,0.94,3.02,13.29,54.94
20161,81.46,0.42,0.36,1.68,8.69,44.61
20163,78.51,0.63,0.94,2.84,12.39,49.82
20165,79.29,0.59,0.87,2.65,11.61,47.37
20167,78.91,0.59,0.82,2.69,12.16,48.72
20169,78.53,0.64,0.81,2.52,12.03,51.48
20171,78.37,0.69,0.99,2.78,11.8,51.51
20173,77.65,0.79,0.9,2.89,13.33,52.84
20175,78.38,0.67,0.97,2.9,12.35,49.93
20177,77.75,0.75,0.9,3.0,12.94,52.57
20179,80.0,0.56,0.81,2.47,10.62,45.11
20181,78.33,0.63,0.92,2.84,12.76,50.79
20183,79.57,0.57,0.83,2.55,10.94,46.76
20185,77.86,0.69,0.94,2.94,13.03,52.23
20187,78.63,0.68,0.89,2.88,12.13,49.28
20189,79.0,0.65,0.95,2.85,11.59,47.41
20191,77.25,0.7,1.04,3.02,13.56,54.32
20193,79.3,0.6,0.79,2.53,10.83,48.54
20195,78.66,0.64,0.85,2.71,11.72,50.21
20197,79.1,0.58,0.83,2.69,11.86,47.95
20199,79.47,0.59,0.79,2.56,11.01,47.04
20201,80.34,0.5,0.75,2.37,10.11,44.77
20203,79.3,0.64,0.88,2.69,11.24,47.14
20205,76.36,0.82,1.14,3.43,14.78,56.61
20207,76.91,0.79,1.1,3.45,14.5,52.76
20209,75.35,0.9,1.26,3.98,16.69,56.65
21001,76.84,0.75,0.97,3.14,14.3,55.69
21003,75.88,0.74,0.97,3.51,15.78,58.59
21005,77.24,0.64,0.9,2.86,13.47,56.47
21007,75.74,0.81,1.21,3.58,15.26,58.64
21009,76.33,0.66,1.03,3.17,15.1,57.76
21011,74.56,0.91,1.29,4.14,17.52,60.32
21013,72.72,1.0,1.39,5.09,20.25,64.61
21015,78.9,0.49,0.7,2.09,11.09,53.39
21017,76.95,0.73,1.08,3.16,14.27,54.36
21019,76.01,0.72,0.88,3.3,15.5,59.15
21021,77.02,0.65,0.84,3.11,13.95,56.07
21023,75.19,0.84,1.09,3.52,16.63,60.59
21025,70.22,1.33,1.88,6.2,23.75,70.34
21027,76.2,0.74,1.01,3.42,14.78,58.02
21029,78.56,0.49,0.77,2.37,11.67,53.18
21031,75.8,0.79,1.1,3.63,15.95,57.8
21033,75.39,0.82,1.14,3.67,16.17,59.39
21035,77.42,0.63,0.72,2.95,13.24,55.88
21037,77.56,0.59,0.66,2.77,13.58,55.3
21039,76.62,0.76,1.07,3.36,14.71,55.12
21041,74.19,0.81,1.23,3.98,18.69,63.03
21043,74.99,0.87,1.19,3.95,17.08,59.73
21045,75.14,0.9,1.25,3.9,16.58,59.13
21047,75.57,0.85,1.04,3.38,16.85,58.16
21049,75.77,0.77,1.1,3.48,15.62,58.42
21051,71.78,1.25,1.71,5.48,20.64,67.95
21053,74.15,0.9,1.34,4.2,18.12,62.1
21055,75.14,0.82,1.15,3.82,15.89,61.56
21057,74.05,0.95,1.32,4.35,17.74,63.69
21059,77.58,0.63,0.74,2.73,13.34,54.77
21061,77.59,0.66,0.94,3.03,13.22,53.51
21063,75.6,0.88,1.26,3.95,15.48,57.6
21065,73.23,1.09,1.48,4.68,19.24,63.68
21067,78.4,0.64,0.57,2.52,12.88,51.67
21069,74.47,0.9,1.24,3.94,17.16,63.01
21071,71.97,1.03,1.63,5.4,20.95,67.13
21073,77.02,0.64,0.8,2.86,14.04,56.85
21075,72.93,1.07,1.52,4.97,20.24,63.48
21077,73.25,0.85,1.27,4.18,18.9,67.69
