State,State Abbreviation,County,FIPS,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Epidemiological Factors,Healthcare System Factors,CCVI Score
Illinois,IL,Lawrence,17101,0.70487106,0.570518943,0.446991404,0.834129258,0.936007641,0.967526266,0.92391
Georgia,GA,Franklin,13119,0.854186565,0.842406877,0.606176377,0.717924228,0.799745304,0.626552053,0.923591
Texas,TX,Coke,48081,0.555555556,0.902897167,0.82075772,0.694364852,0.611270296,0.813753582,0.923273
Washington,WA,Grant,53025,0.673352436,0.515440942,0.948424069,0.921999363,0.718242598,0.522445081,0.922954
Tennessee,TN,Unicoi,47171,0.844317096,0.929321872,0.415472779,0.898758357,0.715695638,0.660936008,0.922636
North Carolina,NC,Montgomery,37123,0.733842725,0.514804202,0.807704553,0.746895893,0.805157593,0.994906081,0.922318
Florida,FL,DeSoto,12027,0.872015282,0.35148042,0.93823623,0.925183063,0.424387138,0.855141675,0.921999
Virginia,VA,Petersburg City,51730,0.88220312,0.836676218,0.910219675,0.867239733,0.986628462,0.216809933,0.921681
Arkansas,AR,Perry,05105,0.815982171,0.891435848,0.054759631,0.907035976,0.837312958,0.832537408,0.921363
Arkansas,AR,Crittenden,05035,0.811843362,0.835721108,0.737663165,0.403056351,0.93823623,0.876472461,0.921044
California,CA,Imperial,06025,0.973893664,0.674944285,0.99713467,0.8802929,0.106335562,0.5858007,0.920726
Kentucky,KY,Lee,21129,0.970709965,0.875835721,0.069723018,0.718560968,0.785100287,0.856733524,0.920408
Texas,TX,Loving,48301,0.567016874,0.713148679,0.887297039,0.495065266,0.652340019,0.875517351,0.920089
Florida,FL,Baker,12003,0.672715696,0.761540911,0.519261382,0.583890481,0.841770137,0.956064947,0.919771
Illinois,IL,Clay,17025,0.547914677,0.979624323,0.363260108,0.829672079,0.900031837,0.807067813,0.919452
Missouri,MO,Washington,29221,0.951926138,0.82266794,0.110474371,0.560649475,0.914676855,0.934097421,0.919134
Florida,FL,Levy,12075,0.834447628,0.794651385,0.64756447,0.634192932,0.677172875,0.954473098,0.918816
Georgia,GA,Appling,13001,0.898121617,0.904170646,0.819165871,0.921362623,0.318369946,0.829035339,0.918497
Alabama,AL,Greene,01063,0.996497931,0.949379179,0.700732251,0.93823623,0.026424706,0.949697549,0.918179
New York,NY,Montgomery,36057,0.718560968,0.676217765,0.566380134,0.623368354,0.985354982,0.934734161,0.917861
North Carolina,NC,Lee,37105,0.697548551,0.583572111,0.873288762,0.537726839,0.844317096,0.987265202,0.917542
North Carolina,NC,Rockingham,37157,0.723336517,0.505571474,0.665074817,0.778732888,0.808978032,0.996497931,0.917224
North Carolina,NC,Hoke,37093,0.817255651,0.620503025,0.93982808,0.452403693,0.429481057,0.99904489,0.916905
Kentucky,KY,Casey,21045,0.963387456,0.701050621,0.206303725,0.699458771,0.905762496,0.795606495,0.916587
Michigan,MI,Oceana,26127,0.767908309,0.865329513,0.732569245,0.946832219,0.53008596,0.769500159,0.916269
Georgia,GA,Clayton,13063,0.82394142,0.328876154,0.979624323,0.313594397,0.623049984,0.868513212,0.91595
Wisconsin,WI,Menominee,55078,0.76217765,0.966571156,0.820439351,0.945877109,0.655842089,0.397007323,0.915632
North Carolina,NC,Rowan,37159,0.701687361,0.545686087,0.745622413,0.559694365,0.819484241,0.988857052,0.915314
Texas,TX,Haskell,48207,0.962113976,0.947468959,0.93950971,0.873288762,0.302133079,0.489971347,0.914995
Kentucky,KY,Magoffin,21153,0.977714104,0.694046482,0.00063674,0.866284623,0.862464183,0.856096784,0.914677
Texas,TX,Crosby,48107,0.912448265,0.99713467,0.94364852,0.784463547,0.406558421,0.365488698,0.914358
Texas,TX,Cochran,48079,0.946832219,0.878382681,0.985991722,0.858962114,0.431709647,0.298949379,0.91404
Mississippi,MS,Montgomery,28097,0.961477237,0.974848774,0.632282713,0.76408787,0.802929004,0.405603311,0.913722
Virginia,VA,Cumberland,51049,0.838268067,0.845272206,0.575931232,0.558739255,0.680674944,0.837631328,0.913403
Kentucky,KY,Russell,21207,0.957656797,0.903215536,0.355937599,0.562559694,0.934734161,0.64692773,0.913085
Georgia,GA,Decatur,13087,0.827443489,0.862464183,0.633237822,0.912766635,0.744030564,0.579751671,0.912767
New York,NY,Kings,36047,0.651384909,0.080229226,0.968799745,0.919452404,0.712511939,0.922636103,0.912448
North Carolina,NC,Chowan,37041,0.847182426,0.88156638,0.460681312,0.691817892,0.849729386,0.684177014,0.91213
Kentucky,KY,Knott,21119,0.988538682,0.617000955,0.037567654,0.848455906,0.802610634,0.858643744,0.911812
North Carolina,NC,Caswell,37033,0.791786055,0.359758039,0.742120344,0.801018784,0.788283986,0.99713467,0.911493
Georgia,GA,Montgomery,13209,0.870423432,0.418338109,0.873607131,0.660299268,0.797835084,0.965934416,0.911175
Texas,TX,Bailey,48017,0.621139764,0.885705189,0.990767272,0.981216173,0.346068131,0.388092964,0.910856
Alabama,AL,Marengo,01091,0.850047755,0.831582299,0.602992677,0.543457498,0.860235594,0.620184655,0.910538
Missouri,MO,Dunklin,29069,0.950971028,0.984399873,0.572429163,0.617000955,0.365807068,0.94078319,0.91022
Georgia,GA,Jeff Davis,13161,0.899713467,0.951926138,0.835402738,0.834765998,0.223814072,0.748806113,0.909901
Georgia,GA,Colquitt,13071,0.912129895,0.612543776,0.946832219,0.834447628,0.389366444,0.64533588,0.909583
Texas,TX,Matagorda,48321,0.831582299,0.547277937,0.954473098,0.871696912,0.514167463,0.644062401,0.909265
Illinois,IL,Franklin,17055,0.786055396,0.935370901,0.066857689,0.459726202,0.978350844,0.982489653,0.908946
New Jersey,NJ,Cumberland,34011,0.753900032,0.650111429,0.931550462,0.628462273,0.955109838,0.481056988,0.908628
Arkansas,AR,Ashley,05003,0.795924865,0.901305317,0.751034702,0.47341611,0.795924865,0.716650748,0.908309
Florida,FL,Calhoun,12013,0.795606495,0.628462273,0.58611907,0.76567972,0.695638332,0.950652658,0.907991
Mississippi,MS,Calhoun,28013,0.925819803,0.953836358,0.755491882,0.917223814,0.70837313,0.377586756,0.907673
Kentucky,KY,Breckinridge,21027,0.835084368,0.76472461,0.209487424,0.743712194,0.931232092,0.797516714,0.907354
Texas,TX,Tyler,48457,0.826806749,0.602992677,0.602037568,0.815663801,0.831900669,0.667621777,0.907036
Mississippi,MS,Benton,28009,0.964024196,0.568608723,0.718560968,0.280802292,0.810251512,0.650429799,0.906718
Washington,WA,Adams,53001,0.923272843,0.622094874,0.975485514,0.937281121,0.326010825,0.499522445,0.906399
California,CA,Alpine,06003,0.812798472,0.787010506,0.746895893,0.989175422,0.287806431,0.699458771,0.906081
Arkansas,AR,Nevada,05099,0.846227316,0.937917861,0.447628144,0.726520216,0.656478828,0.905125756,0.905762
Alabama,AL,Monroe,01099,0.976440624,0.578796562,0.563196434,0.390639924,0.945877109,0.612543776,0.905444
Texas,TX,Swisher,48437,0.896529768,0.668895256,0.951289398,0.889525629,0.430754537,0.584845591,0.905126
New York,NY,Orleans,36073,0.557147405,0.565425024,0.483285578,0.846864056,0.908627826,0.987901942,0.904807
South Carolina,SC,Clarendon,45027,0.919134034,0.890480739,0.739573384,0.692136262,0.972301815,0.425978988,0.904489
Arkansas,AR,Poinsett,05111,0.845908946,0.977395734,0.315822986,0.756765361,0.58707418,0.932505571,0.904171
Alabama,AL,Pickens,01107,0.927093282,0.753900032,0.758675581,0.812480102,0.376950016,0.962750716,0.903852
Texas,TX,Morris,48343,0.753263292,0.798471824,0.784463547,0.568608723,0.671123846,0.837949698,0.903534
Alabama,AL,Crenshaw,01041,0.702324101,0.863100923,0.611588666,0.357211079,0.829353709,0.892390958,0.903216
Mississippi,MS,Jefferson,28063,0.989812162,0.559694365,0.798790194,0.922317733,0.710601719,0.362304998,0.902897
South Carolina,SC,Darlington,45031,0.901623687,0.807067813,0.735434575,0.786055396,0.867558103,0.456860872,0.902579
Georgia,GA,Bacon,13005,0.877109201,0.958930277,0.76631646,0.853868195,0.436803566,0.694364852,0.90226
Alabama,AL,Winston,01133,0.856415154,0.900350207,0.23336517,0.609678446,0.843043617,0.919452404,0.901942
Oklahoma,OK,Choctaw,40023,0.934734161,0.973575294,0.634192932,0.734161095,0.719516078,0.496657116,0.901624
North Carolina,NC,Wilson,37195,0.76567972,0.732569245,0.851957975,0.540273798,0.579751671,0.953836358,0.901305
South Dakota,SD,Jackson,46071,0.960203757,0.879019421,0.571792423,0.994587711,0.5858007,0.402419612,0.900987
Kentucky,KY,Webster,21233,0.794014645,0.832855778,0.41006049,0.845908946,0.691181152,0.818210761,0.900669
Kentucky,KY,Knox,21121,0.959248647,0.717924228,0.055714741,0.82362305,0.844953836,0.793059535,0.90035
Virginia,VA,Galax City,51640,0.929003502,0.992995861,0.888888889,0.992995861,0.559694365,0.100286533,0.900032
Texas,TX,Milam,48331,0.608723337,0.803565743,0.869149952,0.597898758,0.577523082,0.863737663,0.899713
Texas,TX,Dallam,48111,0.64438077,0.392231773,0.978032474,0.70296084,0.449856734,0.757402101,0.899395
Arizona,AZ,Navajo,04017,0.925501433,0.850684495,0.890162369,0.839859917,0.372492837,0.639286851,0.899077
North Carolina,NC,Caldwell,37027,0.777777778,0.580388411,0.508755174,0.275390003,0.99777141,0.989175422,0.898758
Michigan,MI,Van Buren,26159,0.573702642,0.573065903,0.667303407,0.865329513,0.925501433,0.755491882,0.89844
Georgia,GA,Seminole,13253,0.836357848,0.865966253,0.598217128,0.776185928,0.753581662,0.754855142,0.898122
Georgia,GA,Worth,13321,0.810569882,0.917542184,0.499522445,0.399235912,0.685132124,0.94301178,0.897803
South Dakota,SD,Ziebach,46137,0.993632601,0.674625915,0.874243871,0.979305954,0.442534225,0.315504616,0.897485
Arkansas,AR,Randolph,05121,0.711556829,0.988857052,0.149315505,0.774275708,0.88252149,0.711875199,0.897167
North Carolina,NC,Richmond,37153,0.908309456,0.906399236,0.844635466,0.599172238,0.189748488,1,0.896848
Oklahoma,OK,Harmon,40057,0.742757084,0.987265202,0.905444126,0.761222541,0.732250876,0.282394142,0.89653
Arkansas,AR,Franklin,05047,0.702642471,0.741165234,0.29576568,0.920725883,0.779369628,0.845590576,0.896211
Texas,TX,Trinity,48455,0.801973894,0.817892391,0.695319962,0.500477555,0.779687997,0.713785419,0.895893
California,CA,Glenn,06021,0.875198981,0.753263292,0.967844635,0.675899395,0.136262337,0.847819166,0.895575
Missouri,MO,Harrison,29081,0.681311684,0.976440624,0.463865011,0.678764725,0.907991086,0.598217128,0.895256
Oklahoma,OK,McCurtain,40089,0.860235594,0.976758994,0.70614454,0.847182426,0.728748806,0.457179242,0.894938
Missouri,MO,Iron,29093,0.902578797,0.843998727,0.028971665,0.962750716,0.593759949,0.892072588,0.89462
Alabama,AL,Tallapoosa,01123,0.826488379,0.843043617,0.516077682,0.744667303,0.873288762,0.744030564,0.894301
Washington,WA,Franklin,53021,0.655205349,0.452403693,0.976758994,0.53199618,0.88156638,0.631964343,0.893983
Tennessee,TN,McNairy,47109,0.949697549,0.799745304,0.250238777,0.487424387,0.779051258,0.88475008,0.893664
Georgia,GA,Lincoln,13181,0.669850366,0.886341929,0.629735753,0.390321554,0.729385546,0.902260427,0.893346
Texas,TX,Bee,48025,0.914040115,0.433301496,0.947468959,0.961795606,0.440305635,0.492199936,0.893028
Texas,TX,Sherman,48421,0.46832219,0.307863738,0.961477237,0.855778415,0.549824897,0.750397962,0.892709
Mississippi,MS,Tippah,28139,0.899395097,0.930276982,0.548551417,0.710920089,0.609360076,0.655523719,0.892391
New Mexico,NM,Luna,35029,0.991085642,0.978032474,0.991404011,0.868194842,0.139446036,0.285259472,0.892073
Kentucky,KY,Elliott,21063,0.925183063,0.834447628,0.162368672,0.815982171,0.667940146,0.826806749,0.891754
California,CA,Trinity,06105,0.674625915,0.891754218,0.525947151,0.927093282,0.748806113,0.561922954,0.891436
Virginia,VA,Henry,51089,0.897803247,0.773638968,0.603311047,0.592168099,0.535179879,0.891435848,0.891117
Alabama,AL,Franklin,01059,0.866921363,0.615727475,0.70805476,0.523400191,0.798153454,0.76727157,0.890799
Missouri,MO,Knox,29103,0.771092009,0.992359121,0.013053168,0.732250876,0.806112703,0.759630691,0.890481
Arkansas,AR,Sevier,05133,0.844635466,0.497930595,0.925183063,0.641197071,0.35211716,0.926138173,0.890162
Texas,TX,DeWitt,48123,0.695956702,0.773957338,0.853549825,0.892390958,0.466411971,0.651703279,0.889844
Missouri,MO,Monroe,29137,0.450175103,0.93887297,0.242916269,0.710601719,0.929640242,0.854504935,0.889526
Arkansas,AR,Miller,05091,0.738299904,0.840815027,0.431072907,0.739891754,0.812798472,0.917223814,0.889207
Nebraska,NE,Thurston,31173,0.960840497,0.926456543,0.909901305,0.988538682,0.58993951,0.103151862,0.888889
Mississippi,MS,Kemper,28069,0.936644381,0.903852276,0.622413244,0.816300541,0.70359758,0.499840815,0.888571
South Dakota,SD,Oglala Lakota,46102,0.99968163,0.914995224,0.929958612,0.99968163,0.23654887,0.158229863,0.888252
Georgia,GA,Peach,13225,0.82139446,0.695956702,0.826806749,0.631964343,0.506526584,0.959885387,0.887934
Alabama,AL,Marshall,01095,0.736071315,0.653295129,0.690544413,0.463546641,0.840815027,0.921044253,0.887615
Minnesota,MN,Mahnomen,27087,0.871060172,0.994906081,0.726201847,0.975803884,0.447309774,0.363578478,0.887297
Texas,TX,Atascosa,48013,0.779687997,0.622731614,0.957656797,0.852913085,0.343521172,0.567971983,0.886979
Texas,TX,Grimes,48185,0.711875199,0.550143266,0.905762496,0.651703279,0.565106654,0.797198344,0.88666
Georgia,GA,Wheeler,13309,0.989493792,0.024832856,0.70327921,0.994906081,0.428525947,0.928048392,0.886342
Georgia,GA,Charlton,13049,0.981852913,0.242597899,0.88124801,0.855141675,0.365488698,0.963705826,0.886024
Florida,FL,Holmes,12059,0.974212034,0.924864693,0.446354664,0.838268067,0.258516396,0.936962751,0.885705
Oklahoma,OK,Seminole,40133,0.857370264,0.981852913,0.70678128,0.789875836,0.76345113,0.403056351,0.885387
Louisiana,LA,Iberville,22047,0.799745304,0.652021649,0.730340656,0.725883477,0.923272843,0.500795925,0.885068
Tennessee,TN,Hancock,47067,0.944603629,0.88315823,0.097421203,0.627825533,0.842088507,0.689589303,0.88475
Texas,TX,Real,48385,0.593759949,0.967207896,0.771410379,0.774912448,0.508755174,0.629735753,0.884432
North Carolina,NC,Randolph,37151,0.676217765,0.540592168,0.719516078,0.372492837,0.911174785,0.992359121,0.884113
Arkansas,AR,Calhoun,05013,0.740528494,0.873288762,0.357211079,0.680674944,0.680356574,0.893664438,0.883795
Arkansas,AR,Montgomery,05097,0.805475963,0.791786055,0.358802929,0.550780006,0.775867558,0.88283986,0.883477
Mississippi,MS,Bolivar,28011,0.954473098,0.964660936,0.749124483,0.849729386,0.968799745,0.166825852,0.883158
Michigan,MI,Clare,26035,0.899076727,0.801018784,0.267430755,0.797835084,0.64597262,0.835721108,0.88284
Alaska,AK,Kusilvak,02158,0.99904489,0.728112066,0.954154728,0.996816301,0.222222222,0.182744349,0.882521
Alabama,AL,Geneva,01061,0.930913722,0.898758357,0.46800382,0.299586119,0.70678128,0.807386183,0.882203
Arkansas,AR,Logan,05083,0.811206622,0.869786692,0.368354027,0.526265521,0.917223814,0.859598854,0.881885
Alabama,AL,Chilton,01021,0.809933142,0.787328876,0.64979306,0.343521172,0.613180516,0.979624323,0.881566
Texas,TX,Hidalgo,48215,0.958611907,0.700095511,0.99872652,0.682266794,0.229863101,0.429799427,0.881248
Kentucky,KY,Clinton,21053,0.947468959,0.850366125,0.055078001,0.88220312,0.960203757,0.53135944,0.88093
Texas,TX,Val Verde,48465,0.812480102,0.724291627,0.995861191,0.887297039,0.349570201,0.392868513,0.880611
Louisiana,LA,Washington,22117,0.952244508,0.924227953,0.806112703,0.640560331,0.926456543,0.248965298,0.880293
Arkansas,AR,Lawrence,05075,0.836676218,0.914040115,0.125119389,0.282712512,0.928048392,0.910856415,0.879975
Georgia,GA,Gilmer,13123,0.686087233,0.5889844,0.665711557,0.621139764,0.910538045,0.861827443,0.879656
Louisiana,LA,Jackson,22049,0.830945559,0.866602993,0.654886979,0.732887615,0.619229545,0.643744031,0.879338
Arkansas,AR,Yell,05149,0.736389685,0.950334288,0.842406877,0.715058898,0.418974849,0.790194206,0.879019
Mississippi,MS,Jefferson Davis,28065,0.969754855,0.788920726,0.606813117,0.512575613,0.916268704,0.458771092,0.878701
Mississippi,MS,Covington,28031,0.894301178,0.926138173,0.53167781,0.2913085,0.816300541,0.600127348,0.878383
Texas,TX,Comanche,48093,0.481375358,0.878701051,0.88092964,0.692454632,0.677809615,0.732250876,0.878064
Texas,TX,Motley,48345,0.634192932,0.99968163,0.609996816,0.302133079,0.535498249,0.828080229,0.877746
Texas,TX,Mills,48333,0.52944922,0.972938555,0.802292264,0.862145813,0.331104744,0.851002865,0.877428
Tennessee,TN,Scott,47151,0.94301178,0.987901942,0.035657434,0.543775868,0.616364215,0.865647883,0.877109
Texas,TX,Garza,48169,0.796879975,0.042661573,0.991722381,0.971028335,0.359439669,0.642788921,0.876791
New Mexico,NM,Hidalgo,35023,0.950334288,0.864374403,0.945877109,0.936007641,0.200891436,0.494746896,0.876472
Arkansas,AR,Carroll,05015,0.613180516,0.323145495,0.767908309,0.82457816,0.855460045,0.669213626,0.876154
Missouri,MO,McDonald,29119,0.788602356,0.798153454,0.769500159,0.912448265,0.309773957,0.834765998,0.875836
Texas,TX,Rusk,48401,0.690544413,0.553963706,0.876472461,0.709009869,0.550461636,0.737344795,0.875517
New York,NY,Fulton,36035,0.511620503,0.691499522,0.268704234,0.445399554,0.99904489,0.974212034,0.875199
Alabama,AL,Talladega,01121,0.833810888,0.691817892,0.580070041,0.253422477,0.865966253,0.799745304,0.874881
Kentucky,KY,Rockcastle,21203,0.917223814,0.872652022,0.015918497,0.732569245,0.854823305,0.813116842,0.874562
Louisiana,LA,Madison,22065,0.981216173,0.584527221,0.743075454,0.966252786,0.322508755,0.564151544,0.874244
Arkansas,AR,Sharp,05135,0.787010506,0.961477237,0.143584846,0.839541547,0.591212989,0.868831582,0.873926
Ohio,OH,Harrison,39067,0.692136262,0.760267431,0.189111748,0.807067813,0.905125756,0.819165871,0.873607
Missouri,MO,Shelby,29205,0.452722063,0.879337791,0.198662846,0.907991086,0.813435212,0.878064311,0.873289
Kentucky,KY,Butler,21031,0.794333015,0.791149316,0.394778733,0.758038841,0.814390322,0.836357848,0.87297
Florida,FL,Putnam,12107,0.929640242,0.720152818,0.774594078,0.720789557,0.275708373,0.945558739,0.872652
Florida,FL,Osceola,12097,0.693409742,0.41069723,0.981534543,0.262655205,0.517351162,0.897803247,0.872334
Illinois,IL,Perry,17145,0.70773639,0.613180516,0.247055078,0.769181789,0.871696912,0.922954473,0.872015
Texas,TX,Houston,48225,0.682585164,0.594715059,0.826488379,0.58643744,0.859280484,0.697866921,0.871697
Oklahoma,OK,Mayes,40097,0.625278574,0.950015918,0.630690863,0.700413881,0.755810252,0.58866603,0.871379
Missouri,MO,Wayne,29223,0.953836358,0.873607131,0.085004776,0.82171283,0.508436804,0.929321872,0.87106
South Carolina,SC,Jasper,45053,0.865011143,0.64788284,0.934097421,0.583572111,0.492518306,0.608404967,0.870742
Louisiana,LA,St. Landry,22097,0.898439987,0.747532633,0.716650748,0.733524355,0.994906081,0.305953518,0.870423
Texas,TX,Panola,48365,0.602037568,0.805794333,0.725883477,0.380452085,0.901942057,0.758357211,0.870105
Texas,TX,Hemphill,48211,0.667303407,0.851639605,0.953836358,0.978350844,0.309455587,0.4141993,0.869787
Missouri,MO,Wright,29229,0.926774912,0.981216173,0.279528812,0.908946195,0.348296721,0.847182426,0.869468
North Carolina,NC,Burke,37023,0.847819166,0.639923591,0.626552053,0.767908309,0.571792423,0.815345431,0.86915
Michigan,MI,Mackinac,26097,0.666666667,0.560331105,0.636103152,0.826806749,0.738618274,0.736071315,0.868832
North Carolina,NC,Cleveland,37045,0.871696912,0.616364215,0.539955428,0.478191659,0.781916587,0.842088507,0.868513
California,CA,Merced,06047,0.94205667,0.628143903,0.989175422,0.637695002,0.023877746,0.88411334,0.868195
Washington,WA,Douglas,53017,0.46864056,0.949060809,0.927093282,0.870105062,0.418019739,0.58675581,0.867876
Louisiana,LA,Pointe Coupee,22077,0.797835084,0.952244508,0.643107291,0.376950016,0.894619548,0.486150907,0.867558
Florida,FL,Madison,12079,0.864692773,0.626870423,0.768863419,0.903852276,0.255969436,0.957656797,0.86724
North Carolina,NC,Warren,37185,0.805157593,0.754536772,0.833492518,0.885705189,0.190385228,0.99872652,0.866921
Georgia,GA,Chattooga,13055,0.953199618,0.562241324,0.486469277,0.900031837,0.359121299,0.964342566,0.866603
Texas,TX,Oldham,48359,0.483922318,0.387137854,0.727793696,0.909901305,0.76631646,0.678764725,0.866285
Mississippi,MS,Chickasaw,28017,0.900031837,0.936962751,0.710920089,0.897484877,0.859598854,0.260426616,0.865966
